S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180601|019567    |101713    |170013    |103.2003  |3.6000    |5.1864    |17.1406   |99.8259   |3.3744    |          |
20180601|019568    |101714    |170014    |102.8697  |3.5217    |3.6614    |8.8818    |99.7895   |3.0802    |          |
20180601|019569    |101715    |170015    |101.5320  |4.0432    |16.7884   |198.2753  |100.1006  |1.4314    |          |
20180601|019570    |101716    |170016    |103.1877  |3.3300    |1.9882    |3.0116    |100.2491  |2.9386    |          |
20180601|019571    |101717    |170017    |102.8199  |2.9089    |0.1677    |0.0956    |100.0555  |2.7644    |          |
20180601|019572    |101718    |170018    |100.5488  |3.6687    |7.6609    |34.5045   |99.3784   |1.1704    |          |
20180601|019573    |101719    |170019    |102.9159  |3.1509    |1.2157    |1.3435    |100.4132  |2.5027    |          |
20180601|019574    |101799    |1700003   |102.8169  |3.5081    |3.8329    |9.6178    |100.2990  |2.5179    |          |
20180601|019575    |101720    |170020    |103.1260  |3.5852    |5.4109    |18.4640   |100.5582  |2.5678    |          |
20180601|019576    |101721    |170021    |104.2498  |3.2420    |3.9141    |9.9880    |101.9403  |2.3095    |          |
20180601|019577    |101722    |170022    |104.7564  |4.0289    |16.8479   |199.0200  |104.2874  |0.4690    |          |
20180601|019578    |101723    |170023    |103.8562  |2.8500    |2.2371    |3.6655    |101.6962  |2.1600    |          |
20180601|019579    |101724    |170024    |102.2519  |3.0114    |0.4096    |0.2827    |100.1958  |2.0561    |          |
20180601|019580    |101725    |170025    |101.7760  |3.6350    |7.8466    |36.0993   |101.4516  |0.3244    |          |
20180601|019581    |101726    |170026    |107.1758  |4.0402    |21.0158   |352.8539  |107.0202  |0.1556    |          |
20180601|019582    |101727    |170027    |103.5208  |3.5859    |5.6220    |19.7727   |101.7792  |1.7416    |          |
20180601|019583    |101801    |180001    |104.2107  |3.1450    |4.1545    |11.0822   |102.8015  |1.4092    |          |
20180601|019584    |101802    |180002    |102.9388  |2.8804    |2.4797    |4.3546    |101.6904  |1.2484    |          |
20180601|019585    |101803    |180003    |101.3210  |3.0425    |0.6514    |0.5283    |100.2005  |1.1205    |          |
20180601|019586    |101804    |180004    |103.2157  |3.6089    |7.9409    |37.3811   |101.9394  |1.2763    |          |
20180601|019587    |101805    |180005    |101.9098  |3.5935    |5.8433    |21.1217   |101.0215  |0.8883    |          |
20180601|019588    |101806    |180006    |104.1508  |4.0288    |16.9535   |202.6759  |103.2837  |0.8671    |          |
20180601|019589    |101807    |180007    |100.7390  |3.3170    |2.6763    |4.9487    |100.2611  |0.4779    |          |
20180601|019590    |101808    |180008    |100.1307  |3.1849    |1.7953    |2.4950    |99.7618   |0.3689    |          |
20180601|019591    |101809    |180009    |99.1943   |3.4352    |4.4300    |12.3370   |98.8122   |0.3821    |          |
20180601|019592    |101810    |180010    |100.0324  |3.1166    |0.9299    |0.8833    |99.9000   |0.1324    |          |
20180601|019593    |101811    |180011    |100.7728  |3.6150    |8.2678    |40.0323   |100.6110  |0.1618    |          |
20180601|019594    |101812    |180012    |102.5865  |4.0154    |21.3580   |364.1582  |102.4507  |0.1358    |          |
20180601|019802    |100802    |080002    |104.3589  |3.4003    |4.2475    |10.6370   |103.2876  |1.0713    |          |
